file.hash.256,file.hash.md5,ip.port,url.domain,url.original
,,"""71.86.42.220:7777""",,"""http://203.176.137.54:39516/i"""
,,"""152.206.219.54:7777""",,"""http://180.92.233.78:25155/i"""
,,"""223.17.188.132:7777""",,"""http://182.253.60.197:46757/i"""
,,"""178.162.79.3:7777""",,"""http://89.28.58.97:37382/i"""
,,"""54.199.65.64:37""",,"""http://88.135.140.194:58387/i"""
,,"""35.180.204.6:12000""",,"""http://5.188.145.60:58103/i"""
,,"""154.31.217.203:4443""",,"""http://91.192.153.73:53020/i"""
,,"""38.129.66.7:443""",,"""http://36.64.23.219:16021/i"""
,,"""64.227.161.180:4443""",,"""http://46.20.63.220:54770/i"""
,,"""77.238.233.217:50050""",,"""http://190.205.35.203:44238/i"""
,,"""43.156.94.188:31337""",,"""http://202.131.244.202:30068/i"""
,,"""139.84.208.224:31337""",,"""http://202.191.123.196:27033/i"""
,,"""124.221.174.136:50050""",,"""http://85.72.39.196:39497/.i"""
,,"""23.227.198.237:64103""",,"""http://43.230.158.100:42063/i"""
,,"""87.121.86.64:80""",,"""http://154.126.178.16:30629"""
,,"""178.215.224.133:8080""",,"""http://103.84.37.101:19439"""
,,"""92.108.91.121:8808""",,"""http://112.78.42.90:29620"""
,,"""103.37.40.77:56003""",,"""http://179.12.51.141:38553/"""
,,"""103.37.40.77:56005""",,"""http://103.237.174.238:7001"""
,,"""194.58.68.112:4443""",,"""http://79.34.21.17:46528/"""
,,"""5.44.252.28:80""",,"""http://130.204.214.199:5560/.i"""
,,"""38.38.251.177:8080""",,"""http://160.155.16.204:5446/.i"""
,,"""111.230.53.71:8888""",,"""http://87.4.241.105:5005/.i"""
,,"""43.143.48.234:8082""",,"""http://186.33.110.83:60001/.i"""
,,"""211.159.148.197:80""",,"""http://186.33.113.195:8801/.i"""
,,"""147.185.221.19:28055""",,"""http://77.76.80.223:3000/.i"""
,,"""31.13.224.14:38241""",,"""http://185.226.17.104:4782/.i"""
,,"""181.162.169.84:8080""",,"""http://177.23.93.50:9306/.i"""
,,"""35.184.90.147:60000""",,"""http://95.105.41.79:50100/.i"""
,,"""39.105.170.136:60000""",,"""http://46.246.164.241:9765/.i"""
,,"""39.107.213.134:60000""",,"""http://95.154.70.215:1314/.i"""
,,"""45.56.75.75:3333""",,"""http://105.213.84.53:4444/.i"""
,,"""68.221.170.211:443""",,"""http://89.215.188.163:41800/.i"""
,,"""20.55.69.115:443""",,"""http://186.33.110.239:2121/.i"""
,,"""48.218.244.101:3333""",,"""http://186.33.117.22:8545/.i"""
,,"""209.38.184.200:3333""",,"""http://196.202.194.133:63946/.i"""
,,"""212.227.245.79:8433""",,"""http://103.50.7.126:3689/.i"""
,,"""54.84.101.208:443""",,"""http://91.200.115.75:2086/.i"""
,,"""111.33.165.150:10011""",,"""http://188.114.68.131:3000/.i"""
,,"""3.34.191.96:8000""",,"""http://186.33.113.75:3689/.i"""
,,"""89.147.108.253:4444""",,"""http://94.137.31.250:8993/.i"""
,,"""4.226.44.20:3333""",,"""http://79.119.55.204:1911/.i"""
,,"""41.216.189.243:63645""",,"""http://190.109.178.139:24931/4"""
,,"""89.58.7.126:7443""",,"""http://190.128.153.54:64700/.i"""
,,"""45.55.187.97:443""",,"""https://check.qlkwr.com/awjsx.captcha"""
,,"""123.249.101.76:3333""",,"""https://klipdalygeo.shop/ginni.mp4"""
,,"""47.113.184.170:3333""",,"""http://200.61.163.235:27538/.i"""
,,"""95.217.185.212:3333""",,"""http://85.133.154.94:50435/.i"""
,,"""111.231.69.51:3790""",,"""http://181.112.153.78:7046/.i"""
,,"""3.17.119.151:3333""",,"""http://85.130.70.76:58241/.i"""
,,"""54.38.52.14:31337""",,"""http://46.167.196.225:6989/.i"""
,,"""38.54.17.74:31337""",,"""http://103.90.207.58:41059/.i"""
,,"""152.42.136.113:31337""",,"""http://71.83.248.9:43754/.i"""
,,"""78.141.205.114:31337""",,"""http://88.199.42.31:61023/.i"""
,,"""23.168.152.27:31337""",,"""http://103.93.177.61:26431/.i"""
,,"""81.19.140.237:31337""",,"""http://178.169.136.50:16723/i"""
,,"""209.141.42.6:31337""",,"""http://139.255.78.211:62967/i"""
,,"""178.157.82.141:31337""",,"""http://200.122.211.138:31644/.i"""
,,"""8.222.186.154:31337""",,"""http://27.147.132.114:38521/.i"""
,,"""146.190.17.255:31337""",,"""http://203.128.76.99:58053/.i"""
,,"""190.14.37.12:31337""",,"""http://103.61.103.83:2620/Mozi.m"""
,,"""46.23.108.19:31337""",,"""http://202.63.242.37:43762/Mozi.m"""
,,"""47.109.65.22:31337""",,"""http://103.1.157.126:20748/Mozi.m"""
,,"""81.70.253.23:31337""",,"""http://77.87.236.131:32971/Mozi.m"""
,,"""194.4.49.8:31337""",,"""http://103.165.58.235:59082/Mozi.m"""
,,"""107.175.209.173:31337""",,"""http://217.144.173.240:2559/.i"""
,,"""194.59.30.158:31337""",,"""http://77.70.95.84:27048/Mozi.m"""
,,"""111.119.222.52:31337""",,"""http://190.109.189.120:49416/"""
,,"""195.90.225.71:31337""",,"""http://103.163.208.252:8888/supershell/login/"""
,,"""172.234.231.235:31337""",,"""http://watertreecapital.com/ponyz/gate.php"""
,,"""8.216.82.145:31337""",,"""http://chongmei33.myddns.rocks:7044/is-ready"""
,,"""41.216.183.47:31337""",,"""http://sulimeo6.beget.tech/54bb1881.php"""
,,"""194.26.213.66:31337""",,"""http://a1069976.xsph.ru/bef5ef56.php"""
,,"""43.156.17.19:31337""",,"""https://moeurolandbabisde.net/MmI1M2ZiMGRmODEy/"""
,,"""45.115.236.152:31337""",,"""http://206.188.197.24/Process6cdn/3ImageLongpollDump/geoDefaultMultiProcess/lowLine/Processdumpmulti/LinejsProcessauthFlowerTestLocal.php"""
,,"""191.232.34.142:31337""",,"""http://52952cm.darkproducts.ru/L1nc0In.php"""
,,"""103.85.25.90:31337""",,"""https://trufai.website/"""
,,"""165.227.206.56:31337""",,"""https://omitocenaj.buzz/api"""
,,"""154.205.155.89:31337""",,"""https://classify-shed.biz/api"""
,,"""36.138.32.109:31337""",,"""https://atten-supporse.biz/api"""
,,"""103.117.120.68:31337""",,"""https://markydinnt.lat/api"""
,,"""87.120.115.229:31337""",,"""https://insurancebyh.cyou/api"""
,,"""208.73.206.122:31337""",,"""https://currenycon.cyou/api"""
,,"""185.104.181.15:31337""",,"""https://movementby.cyou/api"""
,,"""209.182.225.150:31337""",,"""https://veilyveinj.cyou/api"""
,,"""193.142.147.51:31337""",,"""https://revordirecut.cyou/api"""
,,"""162.33.179.250:31337""",,"""https://stomachabonda.click/api"""
,,"""87.120.113.209:31337""",,"""https://pancakedipyps.click/api"""
,,"""161.35.177.212:31337""",,"""https://impoliterenei.click/api"""
,,"""20.117.118.95:31337""",,"""https://dyewounderzn.click/api"""
,,"""185.216.68.124:31337""",,"""https://fishbitteruz.click/api"""
,,"""94.156.177.150:31337""",,"""https://wonderfulbelif.click/api"""
,,"""159.223.229.0:31337""",,"""https://modernantsrer.click/api"""
,,"""79.99.41.95:31337""",,"""https://managerecetio.click/api"""
,,"""37.120.178.79:31337""",,"""https://connectionlongi.click/api"""
,,"""161.35.25.134:31337""",,"""https://bootstringjl.click/api"""
,,"""151.236.220.113:31337""",,"""https://implanthide.click/api"""
,,"""47.242.214.83:31337""",,"""https://obtainablecloud.click/api"""
,,"""3.124.115.208:54138""",,"""https://scirroscus.click/api"""
,,"""13.49.46.48:9418""",,"""https://symptomaticdryu.click/api"""
,,"""15.156.199.145:1023""",,"""https://throwupset.click/api"""
,,"""180.94.159.233:63256""",,"""https://chidesunnyso.click/api"""
,,"""213.136.57.21:63256""",,"""https://doubtermoderuz.click/api"""
,,"""210.3.209.18:63256""",,"""https://territoryleaduo.click/api"""
,,"""204.95.99.26:1604""",,"""https://cureprouderio.click/api"""
,,"""23.247.130.245:2052""",,"""https://survivesuz.click/api"""
,,"""89.169.4.44:47925""",,"""https://locketsashayz.click/api"""
,,"""103.131.189.5:8443""",,"""https://schooltreeus.click/api"""
,,"""106.75.76.252:80""",,"""https://arisealert.click/api"""
,,"""8.130.92.171:80""",,"""https://abberanteusz.click/api"""
,,"""122.10.115.27:9001""",,"""https://storyspaddr.click/api"""
,,"""8.140.131.77:1234""",,"""https://crackerdolk.click/api"""
,,"""82.156.108.180:8080""",,"""https://givepickyl.click/api"""
,,"""46.246.14.11:8000""",,"""https://renewballoi.click/api"""
,,"""87.120.115.7:8089""",,"""https://imbibernes.click/api"""
,,"""166.108.232.68:8443""",,"""https://conserordersz.click/api"""
,,"""89.44.196.25:443""",,"""https://tongueforcie.click/api"""
,,"""82.156.0.140:9999""",,"""https://berserkyfir.click/api"""
,,"""1.94.115.186:80""",,"""https://aliveindu.click/api"""
,,"""46.246.14.67:7044""",,"""https://windowthing.click/api"""
,,"""46.246.14.67:44662""",,"""https://pleadragger.click/api"""
,,"""167.114.127.89:8080""",,"""https://scrawnyinte.click/api"""
,,"""45.128.233.186:23""",,"""https://usbkits.com/0o9o.js"""
,,"""139.162.187.197:80""",,"""https://usbkits.com/js.php"""
,,"""209.74.66.221:80""",,"""http://nfuvueibzi4.top/1.php"""
,,"""154.216.18.93:8089""",,"""https://sos-ch-gva-2-exo-io.b-cdn.net/last-step-to-go-re5.html"""
,,"""95.179.159.159:7443""",,"""https://smartoffer-captcha-verification.b-cdn.net/last-step-to-go-solve.html"""
,,"""103.37.40.74:56003""",,"""https://treehoneyi.click/api"""
,,"""103.37.40.74:56005""",,"""https://solve.jrqr.org/awjxs.captcha"""
,,"""104.243.34.54:8808""",,"""http://unasnetds.ru/eternalPython_RequestUpdateprocessAuthSqlTrafficTemporary.php"""
,,"""39.105.170.136:8888""",,"""http://193.58.121.137/privateDownloadsvideoLocal/videoWordpressPythonwindows/Game/localTrackcpu/7Game/servermariadbvideodownloads/imageVideorequestSecureProcesstrackwpcentral.php"""
,,"""49.113.75.108:8888""",,"""http://cb53940.tw1.ru/59e516a8.php"""
,,"""154.37.221.178:8888""",,"""https://t2.awagama2.org/re5.mp4"""
,,"""193.142.146.42:2404""",,"""https://topofsuper.shop/re5.mp4"""
,,"""123.30.186.248:80""",,"""https://goatstuff.store/re5.mp4"""
,,"""111.119.239.229:8081""",,"""https://gacahyat75.top/OWRmM2UzMTBiNjg4/"""
,,"""221.132.67.76:9735""",,"""http://86.110.194.28/Test/Authpython/eternalUniversal7/EternalRequestTest/Testdatalife/processorWindowsDatalifepublic.php"""
,,"""103.97.176.69:443""",,"""http://94.156.177.41/alpha/five/fre.php"""
,,"""94.156.227.153:80""",,"""http://originalpizzaplus.ca/forum/viewtopic.php"""
,,"""154.213.190.241:80""",,"""http://onlyidea.com/forum/viewtopic.php"""
,,"""54.202.8.211:17777""",,"""http://onecable.ca/forum/viewtopic.php"""
,,"""54.202.8.211:55177""",,"""http://188.113.74.78:58542/Mozi.m"""
,,"""69.166.230.200:8808""",,"""http://f1070307.xsph.ru/3b39b74d.php"""
,,"""128.90.113.89:9999""",,"""http://f1047670.xsph.ru/L1nc0In.php"""
,,"""43.139.141.253:8888""",,"""http://a1069594.xsph.ru/L1nc0In.php"""
,,"""154.12.35.156:4444""",,"""https://yoursd.site/"""
,,"""106.75.76.252:443""",,"""http://mnudybh4unh.top/1.php"""
,,"""123.60.135.110:443""",,
,,"""5.44.252.28:443""",,
,,"""185.234.72.215:4444""",,
,,"""213.142.159.59:1605""",,
,,"""91.208.240.194:4563""",,
,,"""64.52.80.67:4444""",,
,,"""69.16.230.165:80""",,
,,"""147.124.212.125:1244""",,
,,"""5.135.5.48:1244""",,
,,"""67.203.7.200:1244""",,
,,"""206.238.220.50:4433""",,
,,"""188.68.229.55:8001""",,
,,"""27.124.4.60:4433""",,
,,"""51.250.76.242:80""",,
,,"""178.124.176.209:8088""",,
,,"""3.27.150.236:31199""",,
,,"""96.19.120.230:7443""",,
,,"""103.37.40.78:56003""",,
,,"""144.126.149.221:7707""",,
,,"""45.79.218.7:8443""",,
,,"""43.163.81.66:8888""",,
,,"""43.154.153.84:80""",,
,,"""111.68.8.194:1218""",,
,,"""216.244.95.18:10001""",,
,,"""60.204.222.79:10001""",,
,,"""157.245.82.125:12345""",,
,,"""190.160.37.243:81""",,
,,"""110.43.68.57:10001""",,
,,"""47.236.50.236:10001""",,
,,"""121.196.37.112:10001""",,
,,"""45.174.16.122:53""",,
,,"""178.255.24.28:1099""",,
,,"""118.89.89.200:443""",,
,,"""98.110.203.122:12345""",,
,,"""133.18.213.214:1177""",,
,,"""13.60.89.232:13""",,
,,"""51.17.120.230:7634""",,
,,"""3.110.103.238:666""",,
,,"""52.32.212.78:11""",,
,,"""154.216.17.90:80""",,
,,"""36.137.91.198:18444""",,
,,"""87.120.125.47:7000""",,
,,"""52.12.243.110:8888""",,
,,"""172.84.76.231:80""",,
,,"""172.84.76.231:443""",,
,,"""94.156.167.30:80""",,
,,"""15.188.76.53:40922""",,
,,"""13.245.198.21:2443""",,
,,"""45.139.225.45:443""",,
,,"""181.162.145.85:8080""",,
,,"""45.149.241.16:1337""",,
,,"""69.166.230.98:6606""",,
,,"""39.103.60.51:8888""",,
,,"""176.188.105.70:8000""",,
,,"""139.84.221.245:443""",,
,,"""195.66.214.7:8080""",,
,,"""107.173.143.31:2404""",,
,,"""158.58.207.165:100""",,
,,"""158.247.240.102:443""",,
,,"""158.247.240.102:80""",,
,,"""124.70.134.194:80""",,
,,"""149.210.56.153:443""",,
,,"""87.158.19.250:80""",,
,,"""94.98.226.122:3460""",,
,,"""158.58.207.165:1604""",,
,,"""80.5.244.130:1604""",,
,,"""185.196.9.29:1604""",,
,,"""178.128.220.125:80""",,
,,"""129.211.212.43:8443""",,
,,"""154.216.17.90:7443""",,
,,"""102.117.161.127:7443""",,
,,"""86.124.25.57:10911""",,
,,"""86.124.25.57:8099""",,
,,"""134.122.135.95:4433""",,
,,"""47.57.0.220:36123""",,
,,"""45.95.169.129:80""",,
,,"""103.77.209.70:8848""",,
,,"""185.49.126.47:6606""",,
,,"""123.4.33.218:5873""",,
,,"""209.38.43.238:443""",,
,,"""101.99.75.173:5432""",,
,,"""46.246.14.7:2404""",,
,,"""163.5.160.233:2404""",,
,,"""101.99.75.173:3306""",,
,,"""101.201.247.232:803""",,
,,"""124.221.35.96:8080""",,
,,"""8.140.239.162:80""",,
,,"""45.204.217.98:2002""",,
,,"""111.229.63.190:80""",,
,,"""47.121.220.11:80""",,
,,"""124.221.199.60:80""",,
,,"""43.134.58.195:443""",,
,,"""81.71.127.160:8080""",,
,,"""110.42.53.18:8080""",,
,,"""139.224.254.69:801""",,
,,"""43.156.63.124:9090""",,
,,"""171.113.136.127:10134""",,
,,"""103.97.179.27:80""",,
,,"""147.50.253.155:1177""",,
,,"""154.197.69.21:1177""",,
,,"""205.234.144.157:1177""",,
,,"""147.50.253.241:1177""",,
,,"""128.140.113.250:31337""",,
,,"""190.14.37.116:31337""",,
,,"""134.122.176.216:31337""",,
,,"""146.190.221.100:31337""",,
,,"""194.59.30.140:31337""",,
,,"""89.169.168.121:31337""",,
,,"""45.126.125.144:31337""",,
,,"""212.81.47.77:31337""",,
,,"""149.28.157.236:31337""",,
,,"""185.10.68.122:31337""",,
,,"""192.71.166.235:31337""",,
,,"""74.48.194.9:31337""",,
,,"""185.106.123.104:31337""",,
,,"""20.205.107.249:31337""",,
,,"""146.185.159.140:31337""",,
,,"""54.206.68.125:31337""",,
,,"""142.202.190.162:31337""",,
,,"""188.166.147.93:31337""",,
,,"""66.70.202.84:31337""",,
,,"""49.7.54.74:31337""",,
,,"""31.220.80.82:31337""",,
,,"""134.122.48.158:31337""",,
,,"""76.74.127.146:31337""",,
,,"""159.89.181.135:31337""",,
,,"""87.106.230.64:31337""",,
,,"""194.233.73.173:31337""",,
,,"""138.68.170.98:31337""",,
,,"""85.217.170.231:31337""",,
,,"""5.230.39.211:31337""",,
,,"""103.107.181.73:31337""",,
,,"""51.91.99.21:31337""",,
,,"""172.235.135.120:31337""",,
,,"""212.50.251.18:31337""",,
,,"""121.40.40.246:31337""",,
,,"""5.253.59.167:31337""",,
,,"""206.189.147.187:31337""",,
,,"""141.94.104.181:31337""",,
,,"""87.251.79.242:31337""",,
,,"""5.252.176.3:31337""",,
,,"""36.212.254.213:31337""",,
,,"""23.168.152.32:31337""",,
,,"""86.107.168.58:31337""",,
,,"""64.95.10.95:31337""",,
,,"""76.74.127.191:31337""",,
,,"""5.161.59.216:31337""",,
,,"""154.31.219.201:31337""",,
,,"""191.232.182.0:31337""",,
,,"""46.30.190.240:31337""",,
,,"""64.226.101.105:31337""",,
,,"""45.155.54.221:31337""",,
,,"""87.120.112.141:31337""",,
,,"""80.240.26.166:31337""",,
,,"""103.147.22.155:31337""",,
,,"""120.78.91.8:31337""",,
,,"""209.38.31.142:31337""",,
,,"""5.252.176.78:31337""",,
,,"""80.78.27.76:31337""",,
,,"""185.209.20.85:31337""",,
,,"""94.136.189.145:31337""",,
,,"""103.96.128.40:31337""",,
,,"""137.184.175.3:31337""",,
,,"""8.217.245.162:31337""",,
,,"""61.28.233.21:31337""",,
,,"""8.217.145.90:31337""",,
,,"""49.13.163.25:31337""",,
,,"""209.38.96.84:31337""",,
,,"""174.137.57.240:31337""",,
,,"""45.141.86.123:31337""",,
,,"""172.235.37.27:31337""",,
,,"""3.85.112.235:31337""",,
,,"""154.64.252.183:31337""",,
,,"""5.175.237.184:31337""",,
,,"""51.178.81.137:5000""",,
,,"""103.199.16.91:4430""",,
,,"""45.152.67.128:60000""",,
,,"""15.237.248.221:443""",,
,,"""105.158.230.236:995""",,
,,"""52.90.131.119:1912""",,
,,"""185.198.234.154:31337""",,
,,"""154.38.172.243:31337""",,
,,"""195.74.86.236:31337""",,
,,"""45.32.121.197:8080""",,
,,"""86.124.24.8:60000""",,
,,"""86.124.24.8:2706""",,
,,"""86.124.24.8:6362""",,
,,"""86.124.24.8:5671""",,
,,"""86.124.24.8:39132""",,
,,"""86.124.24.8:16""",,
,,"""86.124.24.8:15745""",,
,,"""86.124.24.8:64149""",,
,,"""86.124.24.8:13013""",,
,,"""86.124.24.8:49152""",,
,,"""86.124.24.8:53189""",,
,,"""86.124.24.8:9201""",,
,,"""86.124.24.8:1433""",,
,,"""86.124.24.8:39052""",,
,,"""86.124.24.8:42286""",,
,,"""86.124.24.8:10258""",,
,,"""86.124.24.8:1491""",,
,,"""39.102.209.88:80""",,
,,"""154.83.16.8:8082""",,
,,"""217.194.133.225:9999""",,
,,"""216.9.227.143:9168""",,
,,"""86.124.24.8:18245""",,
,,"""86.124.24.8:19599""",,
,,"""86.124.24.8:29632""",,
,,"""86.124.24.8:51200""",,
,,"""86.124.24.8:34668""",,
,,"""86.124.24.8:43656""",,
,,"""86.124.24.8:50995""",,
,,"""185.10.68.146:443""",,
,,"""93.113.180.243:80""",,
,,"""85.239.34.134:31337""",,
,,"""194.26.192.167:2768""",,
,,"""45.141.26.234:80""",,
,,"""193.200.78.39:23""",,
,,"""160.30.137.63:80""",,
,,"""79.241.96.94:82""",,
,,"""165.154.32.94:8443""",,
,,"""198.167.199.239:19132""",,
,,"""202.95.12.234:8089""",,
,,"""62.68.75.16:7443""",,
,,"""102.117.174.45:7443""",,
,,"""103.37.40.75:56005""",,
,,"""103.37.40.75:56003""",,
,,"""83.136.208.202:4054""",,
,,"""110.41.43.248:80""",,
,,"""47.95.197.166:80""",,
,,"""34.200.62.190:80""",,
,,"""185.249.198.173:2""",,
,,"""94.103.125.49:8089""",,
,,"""154.216.18.93:80""",,
,,"""94.103.125.49:80""",,
,,"""103.163.208.252:8888""",,
,,"""23.140.8.132:22022""",,
,,"""164.92.215.178:80""",,
,,"""87.120.115.7:80""",,
,,"""172.111.250.17:2023""",,
,,"""179.43.171.201:443""",,
,,"""82.67.51.130:54984""",,
,,"""43.133.239.91:443""",,
,,"""43.246.208.199:8080""",,
,,"""45.76.206.45:443""",,
,,"""47.99.120.15:81""",,
,,"""94.232.43.211:7443""",,
,,"""207.231.109.20:8099""",,
,,"""209.38.116.17:443""",,
,,"""86.124.25.57:8139""",,
,,"""2.37.211.140:9002""",,
,,"""86.124.25.57:8443""",,
,,"""86.124.25.57:9091""",,
,,"""86.124.25.57:9898""",,
,,"""86.124.25.57:55553""",,
,,"""86.124.25.57:9398""",,
,,"""86.124.25.57:8140""",,
,,"""86.124.25.57:7548""",,
,,"""86.124.25.57:5001""",,
,,"""86.124.25.57:8880""",,
,,"""86.124.25.57:10250""",,
,,"""86.124.25.57:10000""",,
,,"""86.124.25.57:9443""",,
,,"""86.124.25.57:6443""",,
,,"""86.124.25.57:7071""",,
,,"""86.124.25.57:3001""",,
,,"""86.124.25.57:9001""",,
,,"""81.214.76.68:5500""",,
,,"""156.251.17.243:17093""",,
,,"""18.144.53.225:104""",,
,,"""42.119.96.173:4444""",,
,,"""103.19.190.97:999""",,
,,"""113.44.90.0:80""",,
,,"""82.156.108.180:8443""",,
,,"""185.65.68.247:6522""",,
,,"""93.183.78.36:63655""",,
,,"""103.37.40.76:56005""",,
,,"""103.37.40.76:56003""",,
,,"""117.18.13.97:80""",,
